Image File,Vendor Name,Customer Name,GSTIN,Invoice Number,Date,Total Price,Extracted Text
IMG_20260516_165754.jpg,DELIVERY CHALLA,,24AQYPR3586Q1ZH,,,,"A POs eat 2  5 ales se mo ee ab aasoee ge)  Vat Peng a: 1 ita =i 1 tect TH =U Original For Recipient werent N Mo. 99981 57057 DELIVERY CHALLA 99740 48199  S  SHREE CHANDRAJL 9 meTAL CORPORATION Brass, Copper, Aluminium, MSICS, Pipe, Sheet,  .:-Stainless Steel, Re Ne Rate Ferrous & Non-Ferrous Metals, All Industrial Raw Materials G-1/2, Manikan Complex, Nr. Udhna Bus Depot, Main Road, Udhna, Surat - 394 210 } handrajimetal@gmall.com Website : www.shreechandrajimetal.in  M, 98258 57057 Ph. : + 91-261- 2270027 E-mail : shreec cHaianno: IOYY) Do25 /2¢4  TRANSPORT  em: [STA TAH 197 S131 3A0 2 bf conmorned [TT TTT TTT FED wsnnewans ——‘wahcone] auawrmmy[ ware |ren{ awounr |  UU SGU ay, Ute Z| Muniniun Pyaté UFO 13? 4 B3SKBYSKI2. Fr i 2, Bya SS GeavLxe GELS IBS OR ZS BXF  TOTAL {Yas Bo Ma, 5-O  scree TT  a  ROUND OFF(+/-  aranororan | 12974 [=  For, Shree Chandraji Metal Corporation  Authorised Signatory  RUPEES  GSTIN : 24AQYPR3586Q1ZH  (1) Please let us have your approval report within 5 days. (2) Our risk and responsibility ceases on delivery of the goods from our premises.  (3) Goods once sold will not be taken back. Subject to SURAT Jurisdiction  Please return duplicate duly signed Company’s PAN : AQYPR3586Q PAYMENT DUE ON Receiver's Signature  Bank Name : HDFC Bank A.lc. No. : 0200028513464 Branch : Udhyog Nagar, Udhna IFC Code :HDFC0003948"
IMG_20260516_165801.jpg,TAX INVOICE,SHED,,,,14257.25,"NN  8  TAX INVOICE (ORIGINAL FO IRN - edfd3da5fa84fcfc76b67013b9fcecd1fa1a257dec07- 207713d47ae264c871 35  Ack No. > 162521327086782 Ack Date : 15-Jul-25  Invoice No.  CORPORATION "" 1044-2025-26  w Union Bank,  SHREE CHANDRAJI META  G-1/2,Manikan Complex,Belo  Nr.Udhna Bus Depot,Main Road, Delivery Note  Udhna Surat.  UDYAM : UDYAM-GJ-22-002396 (Micro)  GSTIN/UIN: >AAQYPRS586Q1 - —_— oe Pat  State Namen ulaieauoonS : SeEeaT BEY: Reference No. & Date. ante 4044 dt. 15-Jul-25  Contact : 0261 -2270027,+91-  E-Mail : G2 echandraljimetal@esmMall-co  Buypr's ‘Order No.  R RECIPIENT)  (15-Jul-25  | Mode/Terms of Payment Immidate _  Other References  _|_——  ‘Dated  www_shreechandraimetel (0 _ sa ® Consignee (Ship to) OF ae SHED ‘Dispatch DocNo.. | Delivery Note Date 29-30, SAMAYSAAR BUNGLOW, NR NANDINI, | 3 VIP ROAD, SURAT, Surat, Gujarat, 395007 za aes) GSTIN/UIN_; 24AAAHY7933G12Y ep atch eee pea State Name - Gujarat, Code : 24 By Hand _ |Surat Contact : 9558038546 if Terms of Delivery Buyer (Bill to) | SHED | 29-30, SAMAYSAAR BUNGLOW, NR NANDINI, | 3 VIP ROAD, SURAT, Surat, Gujarat, 395007 | GSTIN/UIN - 2QAAAAHY7933G61ZY | State Name : Gujarat, Code : 24 ne aL Place of Supply : Gujarat Nae Contact : 9558038546 i AALS? SI Description of Goods THSN/SAC* Quantity | Rate! | per | Disc. % Amount No | hi ; ‘ | | \! ___| a ! 4 Brass Sheet ( 74092900 ) 74092900, 14.800 kg | 750.00| kg) 11,100.00 14""x 48""x 4mm ii | ARM | 2 ALUMINIUM PLATE/SHEET-76061200 76061200) 4:190 kg, 470.00. kg 1,927.00 335 x 345 x 12.7mm ni} ; fh 3 BRASS ROD BARS ( 74072120 ) 74072120 | 1.850 kg 665.00! kg| 4,230.25 8x 8mm | | ne | VamNu4a257-25 CGST 1,283.15 SGST | 1,283.15 S ROUND OFF (u 0.45 w i, | | Z Total '20.750 kg Rea ) — Amount Chargeable (in words) ' ! SL IS 25-09 INR Sixteen Thousand Eight Hundred Twenty Four Only HSN/SAC | ieee tL = PCS | SGST/UTGST | Total : ue | Rate mount Rate | Amount TaxA 74092900 j T | \Tax Amount 56061200 11,100.00 | 9% 999.00 9% | 999.00 1,998.00 7407212 1,927.00, | 9% 173.43) 9% 173.43 | 346 74072120 4230.25 6 | .86 : Total 14,257.25 Level Morey oe 110.72, 221.44 ee RB - otal (/\ 14,257:25|M)\) || 11,283.18 (4,283.15 2,566.30. < Amount (in words) : INR Two Thousand Five Hundred Si i i i ho anne IRAN Be Wenssa6a Sixty Six and Thirty paise Only Declarati ration Company's Bank Details  We declare that this invoice shows the actual price of the Bank Name  : HDFC BANK-OD : 50200028513464  Customer's Seal and Signature  Prepared b SUBJECT TO SURAT JURISDICTION  This is a Computer Generated Invoice  Verified by  goods described and that all particulars are true and correct. A/c No. Branch & IFS Code: UDHYOGNAGAR UDHNA & HDFC0003948  for SHREE CHANDRAJI METAL CORPORATION  ae }"
IMG_20260516_165819.jpg,TAX INVOICE,SHED,,,,5360.0,"TAX INVOICE  (ORIGINAL FOR RECIPIENT)  IRN > 9db3c166824448cf8cc5c0809ac1 bb071755c9a0da-  136947530fc36dd8481d59  Ack No. Ack Date  > 162520921966179 > 5Jun-25  Invoice No.  SHREE CHANDRAJI METAL  CORPORATION  G-1/2,Manikan Complex,Below Union Bank, Nr.Udhna Bus Depot,Main Road, Udhna Surat.  637-2025-  ‘Delivery Note  Reference No. & Date.  26 | 5-Jun-25  Mode/terms of Payment  WING CUR tae OBIS Other References  GSTIN/UIN: 24AQYPR  3586Q1ZH  State Name : Gujarat, Code : 24 Contact : 0261-2270027,+91-9998157057/ 9974048199  E-Mail : shreechandrajimetal@gmail.com www.shreechandrajimetal.in  Buyer (Bill to)  SHED  29-30, SAMAYSAAR BUNGLOW, NR NANDINI, 3 VIP ROAD, SURAT, Surat, Gujarat, 395007 GSTIN/UIN - DAAAAHY7933G1ZY  State Name - Gujarat, Code : 24  Place of Supply : Gujarat  Contact : 9558038546  637 dt. S-Jun-25 0 “Buyer's Order No. Dated  -/Dispatch Doc No. | Delivery Note Date 637  Dispatched through By Hand  Terms of Delivery  | Destination | Surat  | Rate | per |Disc. % Amount  Sl Description of Goods No.  HSN/SAC | Quantity  |  4 ALU- FLAT BAR 175x 6mm  2 ALUMINIUM TUBE - 76082000 60 x 50 mm,  CGST SGST ROUND OFF  76042930  76082000 |  3.300 kg  9.100 kg 365.00! kg 3,321.50  370.00) kg. 4,221.00  4,542.50  408.83 408.83 (-)0.16  Total  12.400 kg  = 5,360.00  Amount Chargeable (in words)  INR Five Thousand Three Hundred Sixty Only  E.& O.E  T  HSN/SAC  Taxable | Central Tax  State Tax | Total  Value | Rate Amount  Rate | Amount | Tax Amount  | ""76042930 76082000 |  3,321.50) 9% 298.94 1,221.00| 9% 109.89  9% | 298.94| 597.88  9% | 109.89 219.78  Total |  4,542.50 408.83  i  Tax Amount (in words) : INR Eight Hundred Seventeen and Sixty Six paise Only  Company's PAN Declaration  : AQYPR3586Q  Company's Bank Details  408.83, 817.66.  ’ 1  wy? ¢ i. ""  We declare that this invoice shows the actual pri i price of the Bank Name 3 goods described and that all particulars are true and correct. Alc No. : MeN a64 Customer's Seal and Signature Ta Ses NCES SOAS MION or HANDRAJI METAL COR  SUBJECT TO SURAT JURISDICTION  This is a Computer Generated Invoice"
IMG_20260516_165903.jpg,IRN  1df3996ab74ffffe8acc4 Ack,SHED,,,,14818.75,"IRN  1df3996ab74ffffe8acc4 Ack No. : 162520652748628 Ack Date: 9-May-25  > 912460539bd8e35f02f57677c4526a735995e54e4a0-  SHREE CHANDRAJI METAL CORPORATION G-1/2,Manikan Complex,Below Union Bank, Nr.Udhna Bus Depot,Main Road,  Udhna Surat. }  GSTIN/UIN: 24AQYPR3586Q12ZH  State Name: Gujarat, Code: 24  Contact - 0261-2270027,+21-999R157057/ 9974048199  ‘Invoice No.  388-2025-26 Delivery Note  Capea f [98-May-25 | Mode/Terms of Payment \ByNeft | Other References  Reference No. & Date.  388 dt,9-May-25 || | Buyer's Order No. \ ‘Dated  E-Mail : shreechandrajimetal@gmail.com www.shreechandrajimetal.in  Buyer (Bill to)  SHED  29-30, SAMAYSAAR BUNGLOW, NR NANDINI,  7] Delivery Note Date  Dispatch Doc No.  1 Dispatched through | Destination  3 VIP ROAD, SURAT, Surat, Gujarat, 395007 By Hand | Surat GSTIN/UIN : 2ZAAAAHY7933G1ZY Terms of Delivery | State Name : Gujarat, Code : 24 » Place of Supply : Gujarat ‘ Xe Contact : 9558038546 i { Sl Description of Goods HSN/SAC | Quantity Rate | per | Disc. % | Amount No. | | ‘ | | 1 GISTRIP FLATE / SQURE 73089090 73089090 | 38.550 kg 125.00 ) kg 4,818.75 25 X 6 MM | ; SGST | 433.69 asl f CGST. | a ~~433.62- Less: ROUND OFF | (-)0.13 | | i | | I | | f on | ha i L | 2 ) ho | | | YO VAY | , Total 38.550 kg | _ = 5,686.00 Amount Chargeable (in words) | E. & O.E| INR Five Thousand Six Hundred Eighty Six Only HSN/SAC \ Taxable Central Tax | |! State Tax | Total _ | Value Rate, | Amount | Rate\), Amount | Tax Amount 73089090 zi | 14,818.75] 7)"" 9%)"" ~~ 483.69|"" 3% ay 433.69 © $67 38 ¥ Total! 4,818.75 433.69 | 433.69| 867.38 ; : SA) ERO OO | Tax Amount (in words) : INR Eight Hundred Sixty Seven and Thirty Eight paise Only Company's PAN : AQYPR3586Q i  Declaration iW Company's Bank Details ; We declare that this invoice shows the actual price of the Bank Name : HDFC BANK-OD goods described and that all particulars are true and correct. A/c No. : 50200028513464  Branch & IFS Code: UDHYOGNAGAR UDHNA & HDFC0003948  Customer's Seal and Signature  SUBJECT TO SURAT JURISDICTION This is a Computer Generated Invoice ay"
IMG_20260516_165910.jpg,TAX INVOICE  IR,SHED,24AQYPR3586Q1ZH,,,7528.0,"TAX INVOICE  IR : N : 21 08603833c24bac11dce17608f2da4c93fe3c07a7bf- Ack N 176e61 1feO08d7b8ef639c Lng 162521134485312 Ack Date |: 57 Mineioe SHREE CHANDRAJI METAL CORPORATION |nvoiceiNe: ~1/2,Manikan Complex,Below Union Bank, (837-2025-26 _  Nr.Udhna Bus Depot,Main Road, Delivery Note Udhna Surat.  (ORIGINAL FOR RECIPIENT)  [27-Jun-25 i | Mode/Terms of Payment  _Immidate  UDYAM "" UDYAM-GJ-22-0023965 (Micro) [Reference No. & Date. GSTIN/UIN: 24AQYPR3586Q1ZH Bar ate aa ios  |Other References  State Name: Gujarat, Code : 24 EB avert S Contact : 0261-2270027,+91-9998157057/ 9974048199 Buyer's Order No.  | Dated |  E-Mail : shreechandrajimetal@gmail.com  www.shreechandrajimetal.in | Dispatch Doc No.  ‘Delivery Note Date _  |  Buyer (Bill to) | A SHED | Dispatched through | Destination 29-30, SAMAYSAAR BUNGLOW, NR NANDINI, By Hand Surat 3 VIP ROAD, SURAT, Surat, Gujarat, 395007 Terms of Delivery GSTIN/UIN : 24AAAHY7933G1ZY ‘2 State Name : Gujarat, Code : 24 as) Place of Supply : Gujarat Contact : 9558038546 Sy] Description of Goods | HSN/SAC | Quantity | Rate | per | Disc, %| Amount No. | f 1 BRASS ROD BARS ( 74072120 ) 74072120 | §.250kg| 670.00 kg! 3,517.50 1/2"" x 6 mm | 2 BRASS TUBE (74112100) 74112100 | 2.400kg) 880.00 kg 2,112.00 25 x 25x 169 | he 3 Brass Pipe Fut 74112100 6-0,000FT 125.00. FT. 750.00 40x Simm. R SOAS, SN A SITE ATO MR ECHR 6,379.50 CGST | 574.16 SGST | 574.16 ROUND OFF | | 0.18 | | | ® | Total | AS = 7,528.00 Amount Chargeable (in words) E.& OE INR Seven Thousand Five Hundred Twenty Eight Only HSN/SAC Taxable CGST INNSGST/UTGSTIN \< grotal Value Rate Amount | Rate ___ Amount Tax Amount, 74072120 3,517.50 9% 316.58 | 9% | 316.58 633.16 74112100 y __ 2,862.00 9% 257.58 9%! 257.58 516.16 Total’ 6,379.50 | Nn 4516) (ANS 74.46 | Wit, 148.32 Tax Amount (in words) : INR One Thousand One Hundred Forty Eight and Thirty Two paise Only  Company's PAN : AQYPR3586Q  Declaration We declare that this invoice shows the actual price of the goods described and that all particulars are true and correct.  Company's Bank Details Bank Name A/c No,  Customer's Seal and Signature  SUBJECT TO SURAT JURISDICTION  This is a Computer Generated Invoice  : HDFC BANK-OD : 50200028513464 Branch & IFS Code: UDHYOGNAGAR UDHNA & HDFC0003948 for SHREE CHANDRAJI META  pe ritied by  RATION  Bee,  ato"
IMG_20260516_165926.jpg,DELIVERY CHALLAN,,,,,,"Original For Recipient DELIVERY CHALLAN Mo. 99981 57057  SHREE,CHANDRAJI, METAL CORPORATION  Stockists & Suppliers Of.:-Stainless Steel, Brass, Copper, Aluminium, MSI/CS, Pipe, Sheet, -. Rod, Plate, Pipe Fittings & Ferrous & Non-Ferrous Metals, All Industrial Raw Materials G-1/2, Manikan Complex, Nr. Udhna Bus Depot, Main Roa ' na, Surat - M. 98256 57057 Ph. : + 91-261- 2270027 E-mail : shreechandrajimetal@gmall.com Website : www.shreechandrajimetal.in  CHALLAN No.: Q(-- TOR G 26, De Mian: /  P.O. No.:  Ws Wena TA: U  TRANSPORT :  contacrse] [TT TDL DD 2 PARTICULAR ssn cone|cuawy | rare [ren] awoun  BP] Lr Pata, —  GSTIN :  lo & mm”. @| Rraes Pipe | Ze KIS VOI h—~ + {@| Brees prope. —  | OSG  P.&.F.CHARGES  (2) Our risk and responsibility ceases on delivery of the goods from our premises. i Please return duplicate duly signed  vv eS NS Le (1) Please let us have your approval report within 5 days. : oo So a (3) Goods once sold will not be taken back. ue urn ponte | For, Shree Chandr.  Metal Corporation  Bank Name : HDFC Bank Ajc.No. : 50200028513464 Branch : Udhyog Nagar, Udhna  IFC Code: HDFC0003948  Authori Signatory"
IMG_20260516_170020.jpg,PUNJAB NATIONAL BANK,,24BKIPK7354Q1ZH,,,,"GSTIN : 24BKIPK7354Q1ZH State Code : 24 Gujarat  ~ > |e  = Ls)  Bank Name PUNJAB NATIONAL BANK Account Number: 4535002100019578  IFSC Code PUNBO453500  Branch MAIN ROAD, UDHNA, SURAT 394210  ie 1. Subject to Surat Jurisdction.  2. Goods have been sold & Despatched at the entire risk of Purchasér._ nel a sl 3. Payment must be paid within 7 days. 2 ear }) ) (i (See  eye 4. Complaints if any regarding this invoice must be informed in writing within 48 Hrs) Authorised Signature"
IMG_20260516_170048.jpg,,,,,,2.09,"ms  ~ _a-_ nn 2 ee “ a0! ~ ae ‘ Ma Ss ore. = 2 web kY * aft | <  “Es Pe Swe  in 5)Pp| 26  [ Ramchod Chew v Ac i nick -  Fitting Jhangs = '620° | TE ise “Tht angel Miele @)  2.09.00|}2:  ngovo/z ©  \Ulgo/—= qo p- =  asggo% ©)  S4 peo 2 ()  maa3& (©) \  > <""~ |e -zaee  pw) aa) Tame Toth = 163653 Dt  oN TA"
IMG_20260516_170058.jpg,ANA LAHG,,,,,,"z——————— ccc SS) pa Si ys ( ANA LAHG | Fa ISAAKEAD TIGL Aear DYPINZIIAT \\ CIN: om MAAIUTOAT ||  Dis ee a  o- 1} at) ia 1 te  al M4 \Y STONE ART WORKS | Dis x sing & Export of Jodhpur, Sandstone lock, Slab 2& Tila Nees Plat No. G-79, Stone Park, Mandore, dodhpur - 342304 Fall INDIA inupiemDAta 2). (..G. Ttanspertaliun Made Original for Costumes  Buplicata for Transasciar tate RAJASTHAN (Code 01 RJ) | Vehicla Nuriloes Triplicate for GFiez  Vest  Detalls of Consignes Shipped ta:  i  Se) ho  irty Name - A TS Lc iuececenecscsensecnneannanegengent  - ne Un tn ae cua? HOT ee Ae i i"" jae y  NAO RR eA eH To D2  Wereeivies ier tie lisboa a  . Sl abvcnserrentnagegsademsarewsss  ; Bint Vinh -3 eae ii hyNeelaon || Addres ddress 24 = 3s, Saute aT] (LiB.ted. ane hes  arty anys 2M PALE iy FOOSE! ne Yrntrncrrmnemneree | GSTUM  Pee anc sewsenreerreveerrse dn snweeesene  n  y Gh . cel late QE Ct NV acct  4 ‘ er . +” res fees wesc crea caemmannass bese ess sense ae pe ceecwemanseexrewEse ree State PUPTT TTT ETI .  av eyagesers  DESCRIPTION OF GOODS  \mount In Words ne _  Cebu cobs eto vif sari semester raasedasawsereanenicnee  ery PAAR D ae Rbe Ane se bans bi onsercums mans shash ese bese aseeysbsbabebsasebes  Bank Details: BANK OF BARODA, Chandpole Branch  AIC. No. 249 702 00000 13) Tax Amaunt: GST  : IFS Code: BARBIJODCUA RRR AM RUOK SCTE CRMS AND CONDITIONS : | Goods once sold will not be taken hack, For Wis. Ruyer's risk and Responsibility. Interest @18% BA. will ba charged on hills unpaled  niutury yhell 4h Naas Vue Pudlcet All Subject to Jodhpur Jurisdiction only, €,2£0,  Mat For: Mis. ANHAY STONEWRT WOR) after duo date. / E, shy Seam  isd tectibe Shia crise"
IMG_20260516_170111.jpg,ZI  TAX INVOICE,,,,,,"GSTIN : 0O8SAAKFA9121G1ZI  TAX INVOICE  =  9829121188 9829021243 9829070439  ZF \| M/s. ABHAY STONE ART WORKS  Stones  Minig, Processing & Export of Jodhpur, Sandstone Block, Slabs & Tiles  Plot No. G-75, Stone Park, Mandore, Jodhpur - 342304 (Raj.) INDIA  Party Name : --- AH ES ewes  -20, Javray aa Piao LOL, E433 G Vy  Original for Costumer Duplicate for Transporter Triplicate for Office  wwaccnsncccacccencusvecscccnconsasnssce Seonaccnnspaccccucnsucsncnes  ae Bank Details:: ie BANK OF BARODA, Chandpole Branc AIC. No. : 249 702 00000 130  IFS Code: BARBOJODCHA TERMS AND CONDITIONS ; , Goods once sold will not be taken back. 2. Buyer's risk and Responsibility. 3. Interest @18% P.A. will ba charged on bills unpald after due date. All Subject to Jodhpur Jurisdiction only, £, & 0.E.  as : REN Se OS  iAdd': CGST)  Add : IGST ea Sa TaxAmount:GST ARON Total Amount After Tax  ~ Ceatfled that the particulars given ebove aro true and correct. WOROM Mis. ABHAY STONE ART WORKS  Oe Ge gm  Customer Signature thorised Signatory"
IMG_20260516_170120.jpg,ALL TYPE OF ENGINEERING REPAIRING & JOB,,24BJZPM1877Q1Z0,,,,"a  ne ily Bd ag) Ne Ce |  D h | RN. Ul j MM. 8511397203 | aS i i | Dashamaa Engineering Works ALL TYPE OF ENGINEERING REPAIRING & JOB WORKS Plot No. 8, Ground Floor, Shiv Nagar Ind. Estate, B/h. Petro! Pump, Udhna, Surst-scect Q State : Gujarat TAX INVOICE  State Code : 24 GSTIN : 24BJZPM1877Q1Z0  Qe Invoice Numter « hy %  Date : 2S- his (SET  Quantity  Th SICA  Ly pe G  ZNO 6S  ay rR, 2,4 ey  Toes *¢  us  cA) 1)  ~ oh! . 4 ee an ot ay es 48, ee: eS esy Fins v ~ eee 4G  Total Amourit Befcre tax| |  upees in 7 eee eae A y) EN.) i a  X n a add:cast KY, | A Zoytu 3ankName : The Surat People Co. Bank Ltd. Add: IGST NC. No. : 304008536854 San, FSC Code : SPCB0251007 ors abe ""ERMS & CON so( en |, This bill Is ills dolivered a3 per your order and in perfect condition. For, Dashamaa Eng 1, Goods Is handed over to carer's al buyer's risk and responsibiity only.  }, Broker Is responsible for buyers payment dues.  I. Interest will be charged @ 21% if payment is not made as per payment conciten. Sheet Che ew ean tees 5, Subject to Surat Jurisdiction Authorised Signa:on  oh  CE Scanned with OKEN Scanner  ry oT Seer nM Ses rie oa ht A ae e . AAS eae tape oy pa ie ee \s ast x ¥ « % A as , . . - \ ; he N . 4 ~ ‘ We. x ASS Y va : ~  Y"
IMG_20260516_170349.jpg,"7,47 - 1 AQ cI1san",,,,,,"7,47 - 1 AQ cI1san  GSTIN : O8ABAPMB364)175 Post INVOICE, Phone : +91-141-2567305  CRYSTAL EN ERPRISES facturer & Dealer of : Gringing Wheel, Grinding Disk, Disk & State : Rajasthan One: aa Polishing, Wheels Brick Cutting, Wheels, Saw etc. Code : 08 903, HALDIYON KA RASTA, JOHAR 1 BAZAR, JAIPUR- 302 003 (RAJ.) No.  Name 5 cscscsserssseeeeers eb NI AN ee Cc hy iF oesssdesseescsseacsenscassees Tit 299 Oa a) ) We Adaress : Lilebside wate Fl Be 72316. epesoe ree fame Uist eee  1g « 1 ie Cod Modle of Transport sesescsescsessseeeseesees State 5 ccecrseereereees Eeeceecegntsel > NVQs a sdiesnenesconscenacenceaneon® 8 cAnerrocd cco Tee CaM eee ee aes Reb OHS Me Bede Dien tte aren Way Bill No. .sessecsecsecsessersereesessrseneets  °. 3  4 / = / }  Total In Words :  ROUND OF  GRAND TOTAL /  Bank Details :  ORIGINAL - PINK DUPLICATE - YELLOW TRIPLICATE - WHITE  A  Terms & Conditions :  Certified that the particulars given above are true & correct All Subject to Jaipur Jurisdiction only. E.& O.E.  Receiver’s Signature"
IMG_20260516_170358.jpg,YS EFRON,,,,,,"SS  *, >  -?  OWL yx v.  ~ po « zu . ba wy  - < a os 5 * - 42"" «td ‘ > han OED) Sah OS ce enters YS EFRON eee re  Phone : +9 -141 PT SS  ey  State : Rajasthan Code : 08  GSTIN : O8ABAPM8364J1ZB [GST INVOICE]  CRYSTAL ENTERPRISES  er of : Grinding Wheel, Grinding Disk, Disk & Wheels Bricks Cutting, Wheels, Saw etc. JOHARI BAZAR, JAIPUR-  Manufacturer & Deal Tools Polishing, 302 003 (RAJ.)  Ey Name 5 eseseseee = ERIE Toi. Mimmerimrreeresrcrerersrcecmrcosesssveeeees°° rataiaes+ +s oi P9782 /2)26  Address : Nobile z BY 292318 1. Peiersesscosee> renee oa:  PPEaEtasocccsccscdsocessoccccoec’ ce”  AG  Liono 2 € ONo {oo 2. | Sook ) 6 00 I | | 200 F  [ Sook  b ovo &  8"" @LRYSTAL. tutte Crintiy f 3 ! i i L  Total In Words :  Bank Details :  Terms & Conditions :  Certified that the particulars given above are true & correct All Subject to Jaipur Jurisdiction only. £.& O.£.  |  Authorised Signatory  Receiver’s Signature"
IMG_20260516_170409.jpg,T INVOICE,,,,,,"GSTIN : O8ABAPM8364)1ZB [GsT INVOICE] Phone : +91-141-2567305  CRYSTAL ENTERPRISES  Manufacturer & Dealer of : Grinding Wheel, Grinding Disk, Disk & Tools Polishing, Wheels Bricks Cutting, Wheels, Saw etc. | JAIPUR- 302 003 (RAJ.)  U  State : Rajasthan Code : 08  Address : A bebie SG420  wi a 4 Pee peer ee neeceeesessesseeessesenesseseseee  ereccccencdettdoccvescawsccses  CRYSTAL DIAMOND G@RINDIN 4 _D) ay | , | Wa | Hi ny , ‘ F Ay  J Ja ‘ t J : if Bits y/ ’ e At Tad Rok.  fes  ty  Bank Details :  ORIGINAL - PINK DUPLICATE - YELLOW TRIPLICATE - WHITE  S  Terms & Conditions :  J / Certified that the particulars given above are true & correct  All Subject to Jaipur Jurisdiction only. E.& O.E.  For : CRYSTAL ENTERPRISE  ~ Receiver’s Signature Authorised Signatory.  }  ee HN! QE Scanned with OKEN Scanner"
IMG_20260516_170414.jpg,TVITTT,,,,,,"GSTIN : 0 y as 4 wh peantyd yt Tr TVITTT cea Ra eC i ieyeres ’ OEP e At MUNG Leh Tostaivat ty CCana: (PV SVAULOSAA NCIS  “ac CRYSTAL ENTERPRISES ORD NOI Meanufacturer & Danter of 1 Grindligy Wheal, Grinding Ole, Olsk & Stata 1 Valeathen Tools Pollshing, Wheels Aricky Cuming, Whools, Saw atc. Code 1 OW  903, HALDIYON KA RASTA, JOHAN DAZAN, JAIPUR- 302 003 (RAJ)  Name t a duveeevaevaccensccvecseacanesaneaeccecensdsepass agers esse ears ne 2 ) 4 4 & ¢ a CO ies Address MAN Red Tae AOE IN) RR Here, Lb M2 PZ sonenan S ig £ Mode of Transport csasscsrseserseersererees Tt] : ssscssstcesccr neat neem Ad Ms (oN eee aT Place Of Transport weseersssesseccsrecesees  Co eT GW No cscs  ssacrsosveree  DESCRIPTION OF GOOD  Total In Words :  EY tun tAputicncd, VAity  GAT Osh, AN) Bank Details ;  ROUND OFF ARNON GRANDTOTAL | 5 2OSR=4  For ; CRYSTAL ENTERPRISES  ORIGINAL - PINK DUPLICATE - YELLOW TRIPLICATE - WHITE  Terms & Conditions :  Certified that the Partladan given above All Subject to Jaipur Jurtsdi . ek os trve & corre  Receiver's Signature Authorised Signatory  : = ey FS: ey TTBS = kof  CLAP Seat)  1. Pe aS eke ane Rete: :  oe x  a BY  * hi"
IMG_20260516_170420.jpg,TERPRISE CRYSTAL ENT,,,MRDeee,,,"Phone : +91-141-2567305  GSTIN : O8ABAPM8364J1ZB S ( TERPRISE CRYSTAL ENT Wheel, Grinding Disk, Disk & aie or ala (e) :  ler of : Gri Manufacturer & Deale 3 tks Cutting, Wheels, Saw etc.  Tools Polishing, Whee HALDIYON KA RASTA, JOHARI BAZAR, JAIPUR- 302 003 (RAJ.)  Mode of Transport  Place of Transport  IZ... —e ZA \Avcay Bill NOMRDeee seers cenreneectemsesce 3 TT HSN | avy. | yom | RATE | AMOUNT Code  Bank Details :  Terms & Conditions : Meroe . Rettow TRIPLICATE - WHITE  Certified that the particulars given above are true & correct All Subject to Jaipur Jurisdiction only. E.& O.E. ; 1 OP Receiver’s Signature"
IMG_20260516_170426.jpg,CRYSTALENTERPRISES,,,,,,"GSTIN : O8ABAPM8364J1ZB Phone : +91-141 -2567305  CRYSTALENTERPRISES = gs  Manufacturer & Dealer of : Grinding Wheel, Grinding Disk, Disk & Oa p ve Is Bricks Cutting, Wheels, Saw etc. Code : 08  Tools Polishing, Whee JAIPUR- 302 003 (RAJ.)  FRE CSS 9 ccna Ee poco We ke  Sukar  marXO CCU EDOOEIIIOON COde ¢ scccsssseeteees ""| place of Transport xe]  DESCRIPTION OF GOOD , Pouden Cyemloxs de  Crags  Total In Words : 9  IGST @....1.8  ROUND OFF  Bank Details :  Terms & Conditions : CHEN RES. Certified that the particulars given above are true & correct TRIPLICATE - WHITE  All Subject to Jaipur Jurisdiction only. E.& O.E. Receiver’s Signature"
IMG_20260516_170439.jpg,41-2567305,,,,,,"41-2567305  GSTIN : O8ABAPM8364J1ZB [GSTINVOICE] Phone : +91-1 CRYSTAL ENTERPRISES  Manufacturer & Dealer of : Gtinding Wheel, Grinding Disk, Disk & Tools Polishing, Wheels Bricks Cutting, Wheels, Saw etc. JOHARI BAZAR, JAIPUR- 302 003 (RAJ.)  No. 2 8 te 2 Date: .......- loln[re2s. SOCCER  Mode of Transport «.seceresssserersesrstes  ate : Rajasthan Code : 08  St  903, HALDIYON KA RASTA,  Address : Tc peeeupreecpnreen nag 00 cE aa a  eee Ncode tol  State : ccececeesecsscscsescnesssessnesenesesestereeets  GSTIN ZYLADMELNIS EGA Lo’  Place Of Transport «...sssscssesssseeerersees  Sit RE | Way Bill No. «-ssssesssscrsssrssesrseerttt  Total In Words : rouNDo | __-¢l GRAND TOTAL. |O ZIUY fee  Bank Details :  ORIGINAL - PINK DUPLICATE - YELLOW TRIPLICATE - WHITE  Terms & Conditions :  Certified that the particulars given above are true & correct All Subject to Jaipur Jurisdiction only. E.& O.E. Receiver’s Signature  Pe? Mea .  A ge — a  ager ye . * £"
